2,1,238,50,14,46,-1,-1,-1,-1
2,2,223,47,15,46,-1,-1,-1,-1
2,3,211,222,33,76,-1,-1,-1,-1
2,4,156,161,36,80,-1,-1,-1,-1
2,5,119,53,17,47,-1,-1,-1,-1
2,6,408,228,31,81,-1,-1,-1,-1
2,7,413,20,14,44,-1,-1,-1,-1
2,8,376,0,19,37,-1,-1,-1,-1
3,1,240,50,14,47,-1,-1,-1,-1
3,2,224,47,14,44,-1,-1,-1,-1
3,3,212,219,33,76,-1,-1,-1,-1
3,4,155,163,35,77,-1,-1,-1,-1
3,5,120,55,17,44,-1,-1,-1,-1
3,6,407,229,32,80,-1,-1,-1,-1
3,7,413,20,15,44,-1,-1,-1,-1
3,8,377,0,19,37,-1,-1,-1,-1
4,1,241,49,14,47,-1,-1,-1,-1
4,2,225,48,14,43,-1,-1,-1,-1
4,3,213,218,34,75,-1,-1,-1,-1
4,4,154,163,35,78,-1,-1,-1,-1
4,5,121,54,17,44,-1,-1,-1,-1
4,6,406,229,31,81,-1,-1,-1,-1
4,7,413,19,15,44,-1,-1,-1,-1
4,8,376,0,19,36,-1,-1,-1,-1
5,1,242,48,14,47,-1,-1,-1,-1
5,2,225,47,15,43,-1,-1,-1,-1
5,3,214,217,33,74,-1,-1,-1,-1
5,4,158,165,25,54,-1,-1,-1,-1
5,5,123,53,16,43,-1,-1,-1,-1
5,6,405,230,31,80,-1,-1,-1,-1
5,7,413,19,15,44,-1,-1,-1,-1
5,8,377,0,18,35,-1,-1,-1,-1
6,1,243,48,14,46,-1,-1,-1,-1
6,2,226,47,15,44,-1,-1,-1,-1
6,3,215,217,33,74,-1,-1,-1,-1
6,4,157,164,26,54,-1,-1,-1,-1
6,5,123,52,17,44,-1,-1,-1,-1
6,6,406,231,30,78,-1,-1,-1,-1
6,7,414,19,14,44,-1,-1,-1,-1
6,8,378,0,17,33,-1,-1,-1,-1
7,1,243,48,14,45,-1,-1,-1,-1
7,2,227,47,14,43,-1,-1,-1,-1
7,3,216,215,33,74,-1,-1,-1,-1
7,4,157,166,23,47,-1,-1,-1,-1
7,5,124,51,18,45,-1,-1,-1,-1
7,6,406,234,29,76,-1,-1,-1,-1
7,7,414,19,15,45,-1,-1,-1,-1
7,8,379,0,16,32,-1,-1,-1,-1
8,1,244,47,13,46,-1,-1,-1,-1
8,2,228,47,14,44,-1,-1,-1,-1
8,3,217,214,33,74,-1,-1,-1,-1
8,4,152,168,30,60,-1,-1,-1,-1
8,5,125,50,18,47,-1,-1,-1,-1
8,6,405,235,30,75,-1,-1,-1,-1
8,7,414,18,15,45,-1,-1,-1,-1
8,8,378,0,18,34,-1,-1,-1,-1
9,1,244,46,14,46,-1,-1,-1,-1
9,2,230,48,14,43,-1,-1,-1,-1
9,3,218,214,31,71,-1,-1,-1,-1
9,4,151,169,30,59,-1,-1,-1,-1
9,5,126,50,17,46,-1,-1,-1,-1
9,6,406,236,29,74,-1,-1,-1,-1
9,7,414,18,15,45,-1,-1,-1,-1
9,8,378,0,18,34,-1,-1,-1,-1
10,1,244,47,14,46,-1,-1,-1,-1
10,2,229,47,15,43,-1,-1,-1,-1
10,3,219,213,31,71,-1,-1,-1,-1
10,4,150,169,30,60,-1,-1,-1,-1
10,5,127,51,16,44,-1,-1,-1,-1
10,6,405,237,29,74,-1,-1,-1,-1
10,7,415,17,14,44,-1,-1,-1,-1
10,8,379,0,18,33,-1,-1,-1,-1
11,1,245,46,13,47,-1,-1,-1,-1
11,2,230,45,15,44,-1,-1,-1,-1
11,3,221,212,32,70,-1,-1,-1,-1
11,4,148,171,33,61,-1,-1,-1,-1
11,5,127,50,17,45,-1,-1,-1,-1
11,6,405,239,28,69,-1,-1,-1,-1
11,7,415,16,14,44,-1,-1,-1,-1
11,8,379,0,17,33,-1,-1,-1,-1
12,1,245,46,14,46,-1,-1,-1,-1
12,2,231,46,15,43,-1,-1,-1,-1
12,3,222,212,31,69,-1,-1,-1,-1
12,4,148,172,29,54,-1,-1,-1,-1
12,5,127,48,17,47,-1,-1,-1,-1
12,6,403,242,30,74,-1,-1,-1,-1
12,7,415,16,14,44,-1,-1,-1,-1
12,8,379,0,18,33,-1,-1,-1,-1
13,1,245,45,14,47,-1,-1,-1,-1
13,2,231,46,15,43,-1,-1,-1,-1
13,3,222,209,32,71,-1,-1,-1,-1
13,4,146,173,32,57,-1,-1,-1,-1
13,5,128,49,18,46,-1,-1,-1,-1
13,6,403,243,30,76,-1,-1,-1,-1
13,7,414,16,15,44,-1,-1,-1,-1
13,8,380,0,18,33,-1,-1,-1,-1
14,1,246,46,13,45,-1,-1,-1,-1
14,2,231,46,16,44,-1,-1,-1,-1
14,3,224,208,31,70,-1,-1,-1,-1
14,4,144,174,35,62,-1,-1,-1,-1
14,5,129,51,17,45,-1,-1,-1,-1
14,6,401,245,31,74,-1,-1,-1,-1
14,7,415,16,14,44,-1,-1,-1,-1
14,8,380,0,18,33,-1,-1,-1,-1
15,1,247,45,13,45,-1,-1,-1,-1
15,2,232,45,15,44,-1,-1,-1,-1
15,3,224,207,31,70,-1,-1,-1,-1
15,4,141,177,39,71,-1,-1,-1,-1
15,5,131,52,16,43,-1,-1,-1,-1
15,6,401,247,30,72,-1,-1,-1,-1
15,7,414,17,14,43,-1,-1,-1,-1
16,1,248,44,14,46,-1,-1,-1,-1
16,2,233,44,15,45,-1,-1,-1,-1
16,3,225,205,31,70,-1,-1,-1,-1
16,4,137,178,41,75,-1,-1,-1,-1
16,5,131,52,16,43,-1,-1,-1,-1
16,6,401,248,30,71,-1,-1,-1,-1
16,7,414,16,14,43,-1,-1,-1,-1
16,8,382,0,19,34,-1,-1,-1,-1
17,1,249,44,14,46,-1,-1,-1,-1
17,2,234,44,16,45,-1,-1,-1,-1
17,3,224,204,32,71,-1,-1,-1,-1
17,4,140,178,33,59,-1,-1,-1,-1
17,5,131,52,16,43,-1,-1,-1,-1
17,6,402,249,29,70,-1,-1,-1,-1
17,7,415,14,14,44,-1,-1,-1,-1
17,8,381,0,19,34,-1,-1,-1,-1
18,1,250,44,14,47,-1,-1,-1,-1
18,2,234,45,16,45,-1,-1,-1,-1
18,3,225,202,32,71,-1,-1,-1,-1
18,4,135,180,42,74,-1,-1,-1,-1
18,5,132,52,16,43,-1,-1,-1,-1
18,6,402,250,30,69,-1,-1,-1,-1
18,7,414,15,15,43,-1,-1,-1,-1
18,8,382,0,19,34,-1,-1,-1,-1
19,1,250,43,14,47,-1,-1,-1,-1
