2,1,225,43,12,55,-1,-1,-1,-1
2,2,240,43,14,57,-1,-1,-1,-1
2,3,411,10,16,62,-1,-1,-1,-1
2,4,216,220,29,83,-1,-1,-1,-1
2,5,158,156,32,72,-1,-1,-1,-1
2,6,376,0,14,43,-1,-1,-1,-1
2,7,120,49,20,54,-1,-1,-1,-1
2,8,411,225,23,84,-1,-1,-1,-1
2,9,335,0,6,5,-1,-1,-1,-1
3,1,225,44,13,54,-1,-1,-1,-1
3,2,241,44,14,55,-1,-1,-1,-1
3,3,411,8,17,65,-1,-1,-1,-1
3,4,217,217,28,79,-1,-1,-1,-1
3,5,159,158,30,67,-1,-1,-1,-1
3,6,378,0,13,40,-1,-1,-1,-1
3,7,121,51,19,50,-1,-1,-1,-1
3,8,409,225,25,92,-1,-1,-1,-1
3,9,335,0,6,5,-1,-1,-1,-1
4,1,226,44,12,53,-1,-1,-1,-1
4,2,241,44,14,54,-1,-1,-1,-1
4,3,412,8,16,66,-1,-1,-1,-1
4,4,218,214,28,81,-1,-1,-1,-1
4,5,155,161,34,77,-1,-1,-1,-1
4,6,378,0,13,39,-1,-1,-1,-1
4,7,122,51,18,50,-1,-1,-1,-1
4,8,409,226,25,93,-1,-1,-1,-1
4,9,335,0,6,5,-1,-1,-1,-1
5,1,226,44,13,52,-1,-1,-1,-1
5,2,242,46,13,50,-1,-1,-1,-1
5,3,412,8,16,65,-1,-1,-1,-1
5,4,218,213,29,81,-1,-1,-1,-1
5,5,154,163,34,77,-1,-1,-1,-1
5,6,378,0,13,37,-1,-1,-1,-1
5,7,122,50,18,51,-1,-1,-1,-1
5,8,408,226,26,93,-1,-1,-1,-1
5,9,335,0,6,5,-1,-1,-1,-1
6,1,226,42,14,56,-1,-1,-1,-1
6,2,243,44,13,54,-1,-1,-1,-1
6,3,412,8,16,64,-1,-1,-1,-1
6,4,219,213,28,79,-1,-1,-1,-1
6,5,152,162,35,80,-1,-1,-1,-1
6,6,379,0,12,36,-1,-1,-1,-1
6,7,123,51,17,49,-1,-1,-1,-1
6,8,408,227,25,92,-1,-1,-1,-1
6,9,335,0,6,5,-1,-1,-1,-1
6,11,417,0,11,11,-1,-1,-1,-1
7,1,227,41,14,59,-1,-1,-1,-1
7,2,242,42,15,58,-1,-1,-1,-1
7,3,413,10,15,59,-1,-1,-1,-1
7,4,219,212,29,80,-1,-1,-1,-1
7,5,151,164,35,77,-1,-1,-1,-1
7,6,379,0,12,35,-1,-1,-1,-1
7,7,123,51,17,49,-1,-1,-1,-1
7,8,407,228,26,91,-1,-1,-1,-1
7,9,335,0,6,5,-1,-1,-1,-1
7,11,417,0,11,11,-1,-1,-1,-1
8,1,227,40,15,60,-1,-1,-1,-1
8,2,242,39,16,64,-1,-1,-1,-1
8,3,413,12,14,55,-1,-1,-1,-1
8,4,220,211,29,81,-1,-1,-1,-1
8,5,151,165,34,75,-1,-1,-1,-1
8,6,383,0,13,35,-1,-1,-1,-1
8,7,123,49,18,54,-1,-1,-1,-1
